   OBJECT-NAME              FILTER    FITS-FILE               EXPTIME      BCKGRMS           X            Y           FMAG         ERRMAG           SKY          MJD   
SDSS-J072752.76+321416.1    F775W    icmdp8maq_flc_1p.f    245.0000        5.2521         294.0910     295.9619      24.1065       0.0051         12.007     56914.1922
SDSS-J072752.76+321416.1    F775W    icmdp8mbq_flc_1p.f    245.0000        5.2428         294.1201     295.9374      24.1213       0.0052         11.984     56914.1956
SDSS-J111059.43-170954.1    F625W    icmdp9a1q_flc_1p.f    115.0000        4.9292         220.1263     222.2030      22.9091       0.0041          4.267     57402.5778
SDSS-J111059.43-170954.1    F475W    icmdp9a2q_flc_1p.f     60.0000        4.9109         220.2630     222.2676      22.2915       0.0043          3.511     57402.5801
SDSS-J111059.43-170954.1    F475W    icmdp9a3q_flc_1p.f     60.0000        4.8922         220.2757     222.2727      22.2947       0.0043          3.744     57402.5815
SDSS-J111059.43-170954.1    F475W    icmdp9a4q_flc_1p.f     60.0000        5.0717         220.2714     222.2646      22.2843       0.0043          4.019     57402.5829
SDSS-J111059.43-170954.1    F336W    icmdp9a5q_flc_1p.f     60.0000        4.7361         220.3100     223.0286      22.7614       0.0054          1.575     57402.6162
SDSS-J111059.43-170954.1    F336W    icmdp9a8q_flc_1p.f     60.0000        4.7914         220.2692     222.9866      22.7655       0.0054          1.300     57402.6176
SDSS-J111059.43-170954.1    F336W    icmdp9a9q_flc_1p.f     60.0000        4.7349          -1.0000      -1.0000      31.3122       1.2225          0.498     57402.6190
SDSS-J111059.43-170954.1    F275W    icmdp9aaq_flc_1p.f     75.0000        4.9603         220.6776     222.2406      22.9411       0.0053          1.261     57402.6206
SDSS-J111059.43-170954.1    F275W    icmdp9abq_flc_1p.f     75.0000        4.9431         220.6962     222.2129      22.9870       0.0054          1.576     57402.6222
SDSS-J111059.43-170954.1    F275W    icmdp9acq_flc_1p.f     75.0000        4.9762         220.7030     222.1942      22.9811       0.0054          1.552     57402.6238
SDSS-J111059.43-170954.1    F775W    icmdp9afq_flc_1p.f    300.0000        4.6262         220.7499     223.9556      23.9699       0.0041          5.436     57402.6256
SDSS-J111059.43-170954.1    F775W    icmdp9agq_flc_1p.f    300.0000        4.6805         220.7676     223.9468      23.9671       0.0041          5.067     57402.6297
SDSS-J111059.43-170954.1    F625W    icmdp9ahq_flc_1p.f    140.0000        4.8962         296.1886     292.2635      22.9070       0.0037          4.589     57402.6341
SDSS-J111059.43-170954.1    F625W    icmdp9akq_flc_1p.f    140.0000        4.9989         296.1756     292.6873      22.9101       0.0037          4.689     57402.6364
SDSS-J111059.43-170954.1    F625W    icmdp9alq_flc_1p.f    140.0000        4.9119         296.1942     292.7010      22.9063       0.0037          4.754     57402.6387
SDSS-J111059.43-170954.1    F336W    icmdp9aoq_flc_1p.f     60.0000        4.7942         296.7378     293.0221      22.7807       0.0055          1.515     57402.6413
SDSS-J111059.43-170954.1    F336W    icmdp9apq_flc_1p.f     60.0000        4.7394         296.7852     293.0242      22.7184       0.0053          1.527     57402.6427
SDSS-J111059.43-170954.1    F275W    icmdp9aqq_flc_1p.f    112.5000        5.0048         296.8494     292.7764      22.9817       0.0043          2.137     57402.6444
SDSS-J111059.43-170954.1    F275W    icmdp9arq_flc_1p.f    112.5000        4.9761         296.8597     292.7886      22.9705       0.0043          2.664     57402.6464
SDSS-J111059.43-170954.1    F475W    icmdp9atq_flc_1p.f     70.0000        4.9211         296.7056     292.7870      22.2929       0.0039          3.374     57402.6821
SDSS-J111059.43-170954.1    F475W    icmdp9auq_flc_1p.f     70.0000        4.8030         296.7195     292.7563      22.2940       0.0039          3.012     57402.6836
SDSS-J111059.43-170954.1    F475W    icmdp9avq_flc_1p.f     70.0000        4.9164         296.7060     292.7354      22.2885       0.0039          2.609     57402.6851
SDSS-J111059.43-170954.1    F775W    icmdp9awq_flc_1p.f    255.0000        4.5547         296.7913     294.0909      23.9201       0.0044          5.138     57402.6868
SDSS-J111059.43-170954.1    F775W    icmdp9axq_flc_1p.f    255.0000        4.5675         296.8610     294.0726      23.8963       0.0043          4.792     57402.6904
SDSS-J111059.43-170954.1    F775W    icmdp9ayq_flc_1p.f    255.0000        4.5383         296.8640     294.0595      23.9697       0.0045          4.936     57402.6940
SDSS-J111059.43-170954.1    F336W    icmdp9ziq_flc_1p.f     60.0000        4.7981         258.1673     258.1087      22.7707       0.0055          1.362     57402.5534
SDSS-J111059.43-170954.1    F336W    icmdp9zkq_flc_1p.f     60.0000        4.7455         258.1658     258.0985      22.7551       0.0054          0.708     57402.5548
SDSS-J111059.43-170954.1    F275W    icmdp9zlq_flc_1p.f     75.0000        4.9602         258.2586     257.8491      22.9889       0.0054          1.401     57402.5565
SDSS-J111059.43-170954.1    F275W    icmdp9zmq_flc_1p.f     75.0000        4.9004         258.2567     257.8141      22.9795       0.0054          1.698     57402.5581
SDSS-J111059.43-170954.1    F475W    icmdp9znq_flc_1p.f     60.0000        4.8774         258.1372     257.7589      22.2759       0.0042          2.351     57402.5599
SDSS-J111059.43-170954.1    F475W    icmdp9zoq_flc_1p.f     60.0000        4.7515         258.1358     257.7408      22.2827       0.0042          2.173     57402.5613
SDSS-J111059.43-170954.1    F625W    icmdp9zrq_flc_1p.f    115.0000        4.9169         258.0471     257.7112      22.9031       0.0041          3.962     57402.5630
SDSS-J111059.43-170954.1    F625W    icmdp9zsq_flc_1p.f    115.0000        4.8811         258.0529     257.7040      22.9102       0.0041          3.653     57402.5650
SDSS-J111059.43-170954.1    F775W    icmdp9ztq_flc_1p.f    300.0000        4.4914         258.2271     259.0852      23.9719       0.0041          5.373     57402.5672
SDSS-J111059.43-170954.1    F775W    icmdp9zwq_flc_1p.f    300.0000        4.6643         258.2532     259.0902      23.9715       0.0041          5.346     57402.5713
SDSS-J111059.43-170954.1    F625W    icmdp9zxq_flc_1p.f    115.0000        4.9250         220.1190     222.2098      22.9089       0.0041          4.228     57402.5757
SDSS-J111127.30+395628.0    F336W    icmdr0beq_flc_1p.f     80.0000        4.7589         262.3240     253.9381      23.2468       0.0059          1.569     57153.1609
SDSS-J111127.30+395628.0    F336W    icmdr0bgq_flc_1p.f     80.0000        4.7670         262.3288     253.9313      23.2378       0.0059          1.630     57153.1626
SDSS-J111127.30+395628.0    F275W    icmdr0bhq_flc_1p.f    150.0000        4.9224         262.7828     253.2341      23.3839       0.0045          2.503     57153.1645
SDSS-J111127.30+395628.0    F275W    icmdr0biq_flc_1p.f    150.0000        4.9722         262.7895     253.2221      23.3795       0.0045          2.716     57153.1669
SDSS-J111127.30+395628.0    F475W    icmdr0bjq_flc_1p.f     80.0000        4.8667         262.6866     253.1825      22.8402       0.0048          2.988     57153.1696
SDSS-J111127.30+395628.0    F475W    icmdr0bmq_flc_1p.f     80.0000        4.8955         262.6844     253.1761      22.8402       0.0048          2.734     57153.1712
SDSS-J111127.30+395628.0    F625W    icmdr0bnq_flc_1p.f    220.0000        4.8724         262.1515     253.1372      23.5209       0.0039          6.602     57153.1731
SDSS-J111127.30+395628.0    F775W    icmdr0boq_flc_1p.f    285.0000        4.7739         262.2663     254.9832      24.6318       0.0060          4.934     57153.1765
SDSS-J111127.30+395628.0    F775W    icmdr0brq_flc_1p.f    285.0000        4.7617         262.2193     254.9829      24.3378       0.0051          4.804     57153.1804
SDSS-J111127.30+395628.0    F625W    icmdr0bvq_flc_1p.f    370.0000        5.5573         224.1095     218.0342      23.5312       0.0030         16.205     57153.2223
SDSS-J111127.30+395628.0    F475W    icmdr0byq_flc_1p.f    110.0000        4.8179         224.2506     218.0664      22.8416       0.0040          4.295     57153.2274
SDSS-J111127.30+395628.0    F336W    icmdr0c0q_flc_1p.f    160.0000        4.8769         224.2699     218.7847      23.2243       0.0040          2.827     57153.2296
SDSS-J111127.30+395628.0    F275W    icmdr0c3q_flc_1p.f    120.0000        4.9319         224.7258     218.0746      23.3704       0.0051          1.672     57153.2325
SDSS-J111127.30+395628.0    F275W    icmdr0c4q_flc_1p.f    120.0000        4.8417         224.7551     218.0705      23.3704       0.0050          2.043     57153.2346
SDSS-J111127.30+395628.0    F775W    icmdr0c5q_flc_1p.f    380.0000        4.8736         224.7561     219.8586      24.6222       0.0051          6.771     57153.2369
SDSS-J111127.30+395628.0    F775W    icmdr0c8q_flc_1p.f    380.0000        4.9259         224.2710     219.8657      24.6252       0.0051          6.348     57153.2419
SDSS-J111127.30+395628.0    F625W    icmdr0cbq_flc_1p.f    175.0000        5.4229         300.1927     288.2043      23.5434       0.0046         10.438     57153.2886
SDSS-J111127.30+395628.0    F625W    icmdr0ceq_flc_1p.f    175.0000        5.2415         300.1959     288.1904      23.5380       0.0046          8.758     57153.2913
SDSS-J111127.30+395628.0    F336W    icmdr0cfq_flc_1p.f     80.0000        4.7433         300.6747     288.9464      23.1081       0.0055          1.110     57153.2942
SDSS-J111127.30+395628.0    F336W    icmdr0ciq_flc_1p.f     80.0000        4.7761         300.6833     288.9470      23.2458       0.0059          1.247     57153.2959
SDSS-J111127.30+395628.0    F275W    icmdr0cjq_flc_1p.f    100.0000        4.7375         300.8395     288.2585      23.3957       0.0056          1.147     57153.2978
SDSS-J111127.30+395628.0    F275W    icmdr0ckq_flc_1p.f    100.0000        4.9289         300.8486     288.2512      23.3912       0.0057          2.092     57153.2996
SDSS-J111127.30+395628.0    F275W    icmdr0clq_flc_1p.f    100.0000        4.9185         300.8475     288.2563      23.4070       0.0057          1.468     57153.3015
SDSS-J111127.30+395628.0    F775W    icmdr0coq_flc_1p.f    380.0000        4.8998         300.7994     289.9702      24.6247       0.0051          6.745     57153.3076
SDSS-J111127.30+395628.0    F775W    icmdr0cpq_flc_1p.f    380.0000        4.9394         300.7610     289.9665      24.6254       0.0051          6.644     57153.3126
SDSS-J111127.30+395628.0    F475W    icmdr0cqq_flc_1p.f     80.0000        4.7458         300.2541     288.1779      22.8508       0.0048          2.072     57153.3180
SDSS-J111127.30+395628.0    F475W    icmdr0crq_flc_1p.f     80.0000        4.8322         300.2496     288.1682      22.8457       0.0048          2.212     57153.3196
SDSS-J121405.11+453818.5    F336W    icmdr1gfq_flc_1p.f    100.0000        4.7991         252.8613     253.2056      22.6906       0.0039          2.178     57349.9489
SDSS-J121405.11+453818.5    F336W    icmdr1ghq_flc_1p.f    100.0000        4.7530         252.8796     253.2064      22.6881       0.0039          2.505     57349.9508
SDSS-J121405.11+453818.5    F275W    icmdr1giq_flc_1p.f    150.0000        5.0289         252.9776     252.9496      22.8813       0.0035          3.779     57349.9529
SDSS-J121405.11+453818.5    F275W    icmdr1gjq_flc_1p.f    150.0000        5.0129         252.9920     252.9420      22.8811       0.0035          3.639     57349.9553
SDSS-J121405.11+453818.5    F475W    icmdr1gkq_flc_1p.f     65.0000        4.8615         252.9152     252.8911      22.1813       0.0039          2.549     57349.9580
SDSS-J121405.11+453818.5    F475W    icmdr1gnq_flc_1p.f     65.0000        4.8147         252.9282     252.8874      22.1880       0.0039          3.155     57349.9595
SDSS-J121405.11+453818.5    F625W    icmdr1goq_flc_1p.f    120.0000        4.9434         252.8392     252.8621      22.8373       0.0039          4.310     57349.9612
SDSS-J121405.11+453818.5    F775W    icmdr1gpq_flc_1p.f    325.0000        4.8400         253.0128     254.2082      23.9090       0.0038          5.908     57349.9635
SDSS-J121405.11+453818.5    F775W    icmdr1gsq_flc_1p.f    325.0000        4.8508         253.0168     254.2161      23.9136       0.0039          7.170     57349.9679
SDSS-J121405.11+453818.5    F475W    icmdr1gtq_flc_1p.f     70.0000        4.9064         214.9481     217.8180      22.1836       0.0037          3.573     57349.9726
SDSS-J121405.11+453818.5    F475W    icmdr1gwq_flc_1p.f     70.0000        4.8385         214.9417     217.8272      22.1825       0.0037          3.679     57349.9741
SDSS-J121405.11+453818.5    F625W    icmdr1gxq_flc_1p.f    115.0000        4.9893         214.8415     217.7930      22.8207       0.0039          5.472     57349.9759
SDSS-J121405.11+453818.5    F625W    icmdr1gyq_flc_1p.f    115.0000        5.1673         214.8373     217.8026      22.8274       0.0040          6.408     57349.9779
SDSS-J121405.11+453818.5    F336W    icmdr1h4q_flc_1p.f     90.0000        4.7962         214.8222     218.1678      22.6957       0.0042          2.278     57350.0119
SDSS-J121405.11+453818.5    F336W    icmdr1h7q_flc_1p.f     90.0000        4.7957         214.8530     218.1642      22.6935       0.0042          2.307     57350.0137
SDSS-J121405.11+453818.5    F275W    icmdr1h8q_flc_1p.f    150.0000        4.9895         214.9585     217.9119      22.8746       0.0035          3.120     57350.0157
SDSS-J121405.11+453818.5    F275W    icmdr1haq_flc_1p.f    150.0000        5.0287         214.9749     217.9112      22.8800       0.0035          3.714     57350.0181
SDSS-J121405.11+453818.5    F775W    icmdr1hcq_flc_1p.f    320.0000        4.7201         214.9764     219.1768      23.9120       0.0039          5.875     57350.0208
SDSS-J121405.11+453818.5    F775W    icmdr1hdq_flc_1p.f    320.0000        4.7217         215.0039     219.1652      23.9008       0.0039          6.200     57350.0251
SDSS-J121405.11+453818.5    F625W    icmdr1hiq_flc_1p.f    115.0000        4.8765         290.9155     287.9359      22.8323       0.0039          4.869     57350.0298
SDSS-J121405.11+453818.5    F625W    icmdr1hlq_flc_1p.f    115.0000        4.9276         290.9264     287.9359      22.8321       0.0039          4.508     57350.0318
SDSS-J121405.11+453818.5    F336W    icmdr1hmq_flc_1p.f    100.0000        4.7820         291.0419     288.2514      22.6953       0.0039          2.513     57350.0341
